cluster_id,x,y
446,0.06661986901195088,0.9325244712734699
447,0.06538366421367904,0.9321846741947423
448,0.06415813558358271,0.9316346465547892
444,0.06672068787361268,0.9314966853212279
441,0.0739941526356393,0.9312521126483355
440,0.06338561363398115,0.9312274322479314
445,0.06492683955869614,0.9311262820102358
449,0.06144842404309067,0.9303476269041965
523,0.06906915898019522,0.9298063693670602
443,0.06500305862308153,0.9297936515086048
436,0.06654293583069912,0.929669758542249
438,0.0638051994576268,0.9294532076862763
522,0.06683301011027985,0.9291471389133742
521,0.07184704853361136,0.929132812216065
439,0.062433103494183094,0.9288062865989218
442,0.06326024050308665,0.9286824212279176
434,0.06611981369779753,0.9286582910421216
435,0.06863436476844101,0.9283835767101554
433,0.06539676399886779,0.9271768262326334
431,0.06197020260723222,0.9265243313008571
432,0.06629546099748419,0.9264239286103036
430,0.06700791617410279,0.9262248839430334
427,0.06121850489858972,0.9254210729999648
420,0.06080846537759139,0.9249282098862075
425,0.07162198479000235,0.9248198826116611
429,0.06035685240790897,0.9247159652774749
423,0.062438196916415674,0.9241139381972753
422,0.07931200600683341,0.923973185360353
424,0.06686275710127466,0.9237921633365325
426,0.06173695096978755,0.9234109868573632
421,0.06761593609292235,0.9233881280915697
428,0.062215299704600616,0.9225031829679876
419,0.07051137922613691,0.9224343009298115
417,0.06224935965518027,0.9220519042891315
416,0.06414982354233373,0.9210437905552
415,0.06550890357761537,0.9210217596494515
418,0.06106349382731346,0.9200860694762506
414,0.06480482533792396,0.9199277379679043
413,0.06531156794074515,0.9184292601880449
410,0.06523135832937497,0.9183121910330498
412,0.06850849962836539,0.9179970863420376
411,0.062251991834693675,0.9173378139324943
407,0.08010126271725787,0.9172923186336616
520,0.06349216915829048,0.9168786262659818
409,0.06449708317474798,0.9166093231438149
403,0.06705408836447174,0.915363911082977
402,0.06664539927839686,0.9152583396574321
400,0.091528011325264,0.915246988177599
408,0.06311009496857843,0.9151953420999029
405,0.06488626744236053,0.915100167484526
406,0.07295943160283243,0.9150229725229889
519,0.0665200536980495,0.9147521961918994
398,0.08849809558354527,0.9145089086059
401,0.0793539315041112,0.9141384838395203
399,0.06311495750110942,0.9140090305606943
404,0.07269763231133387,0.9132963724104419
396,0.07800779689988209,0.9126904588895443
437,0.06012939281670737,0.9125286703518807
538,0.06908833865508254,0.9119691652478671
397,0.07115363346086806,0.9119033499248699
535,0.06270733265755958,0.9118060323910016
395,0.07875964005402307,0.9117025072286659
517,0.06370452264473439,0.9116789990963671
518,0.07069634176212321,0.9114051034252035
394,0.06696455526792656,0.9107625824510819
393,0.06729775304553907,0.9099002609939143
392,0.07274241220191616,0.9096808691952729
390,0.0692660143632667,0.9094725065239124
391,0.060713704418567487,0.9090883291751404
389,0.11024495140317127,0.9086620473058885
388,0.06422351804013976,0.9080063809511894
385,0.06970441624013485,0.9068975189854851
384,0.06558173215680532,0.9067117942628902
387,0.06490065882254248,0.9065179196024244
383,0.07477229032332658,0.905878160152305
516,0.061224327830728155,0.9057374683072299
381,0.06342173012960853,0.9057161449586738
386,0.06246755015432882,0.9055619906516713
380,0.06344052985118886,0.9053122422723765
382,0.06190945918984328,0.9050521692090349
379,0.10659052388730322,0.9049695868654376
378,0.06413575173152426,0.9024222060576991
377,0.06551758329327657,0.9023061476509789
515,0.07020136616560448,0.9015511745004003
376,0.0789791839749795,0.9010799737914659
374,0.06817953493473368,0.8999450313482769
375,0.0699229036972305,0.8999209625114015
373,0.06086836988369753,0.8998050901348581
372,0.06642735798554385,0.8980606816276777
371,0.06406670859502918,0.8978791818950871
514,0.0759799785712607,0.8969638625272092
370,0.06656539470904115,0.8964940749391006
369,0.06257711024085348,0.8941355514761361
513,0.06182331680686094,0.8937453184862265
366,0.06294292154178592,0.8933027907044571
367,0.06354773278449356,0.8932177755309012
364,0.05977653459114316,0.8931090548617503
368,0.0599685939688391,0.8930892219205637
512,0.060529636150909255,0.8925153697982547
361,0.061051586716075225,0.8912232014645515
365,0.061809343980094016,0.8911289688764857
362,0.06127043300382483,0.8907628384529932
360,0.06119466656940054,0.8906478568527266
511,0.061727822006428595,0.89003762554996
363,0.06136464508907251,0.8890772137443519
358,0.06022734022564066,0.888609696267426
509,0.06757085203533063,0.8875450347366043
359,0.05923007939101223,0.8873194951004612
356,0.0641223457196582,0.8873129458188741
510,0.06362776185816688,0.887267126742227
357,0.06290783869814902,0.8860815776329244
354,0.06358128891695604,0.8857444763985722
507,0.06068963315777512,0.8851169437695412
537,0.06506104548509553,0.8850716450383114
536,0.06414745609610134,0.8847604627238568
355,0.0622261197866749,0.8847097776939646
353,0.06665067206001947,0.8846759048892452
534,0.060996838310702815,0.8841463391160178
508,0.06539053063580393,0.8840043769812551
352,0.05954999473952185,0.8834748717194447
351,0.05972776371023792,0.882260356325264
349,0.06546742792802895,0.8822505040114274
350,0.06254627915383021,0.8821405307197275
348,0.06277733716922364,0.8808125375320487
347,0.06415247258582271,0.8802900053209118
506,0.06832688891694089,0.8801509095203921
345,0.060103544137893705,0.8789575079461771
346,0.06073529326392628,0.8783853567538217
343,0.06143054967507946,0.8767225679833179
344,0.06077426295943394,0.8765137559933653
341,0.06070087276518723,0.8758096684499641
339,0.06790024844276987,0.874632369220685
342,0.060805350172802586,0.8746185215733651
340,0.05978835744455052,0.8732989658449697
338,0.05937592487906614,0.8729116951410667
336,0.06324735972387416,0.871220216765315
337,0.062477304101977486,0.870946456164062
333,0.05983079825111968,0.8700045385856766
334,0.06648783212952371,0.869860196921848
335,0.06275398973602316,0.869158083794211
332,0.06349218092877011,0.8679837533382979
328,0.05964454585674068,0.8669412865086529
505,0.06122834139742067,0.8669356441897071
330,0.06088477642945202,0.8665529070701237
329,0.06390629426774151,0.8663013657557388
331,0.06184243328042898,0.8653238039852336
326,0.07099696013520196,0.8637379880902556
327,0.06352174172599272,0.8634261673476351
325,0.07024073103305212,0.8624791020580974
324,0.06124284797570135,0.8613458283796738
319,0.06109877001245811,0.8609651133459812
323,0.06441298233881514,0.8608908748140229
504,0.06013759593706368,0.8608649845028792
322,0.06410663385774176,0.8602150725434615
320,0.06298997390830471,0.8599674975092948
317,0.0610595704277743,0.8587424596722698
318,0.0640651147204003,0.8585453784678284
313,0.06958075385168914,0.8576653828743382
316,0.06112550289603239,0.8575581738985106
321,0.06274866381908399,0.8575523179710052
314,0.060581733654588334,0.8574377255866912
503,0.06101049198376277,0.8572216383956106
502,0.06126674180499587,0.8571288436576815
312,0.06068716942949921,0.8565710057355939
315,0.062454787993010304,0.8563497707007767
311,0.06341466912758083,0.8556985458428383
309,0.06541120283010264,0.855273411242812
308,0.06084299504902245,0.8546284602351283
310,0.06407716560084013,0.8546036723175061
307,0.06028465538771606,0.8538191395035487
306,0.0626100879733169,0.8535015136497313
301,0.06310432897338729,0.852309178352446
302,0.06160606122208756,0.8518423561887034
303,0.07132860548260267,0.8510641929331388
304,0.06278965531825992,0.8510216074041604
305,0.061159899803088495,0.8509678668177922
300,0.06119159836438489,0.850690540136766
299,0.060733510437610126,0.8503062774784792
501,0.06236434914629327,0.8501345518203223
298,0.06044506487111427,0.8498078832282602
292,0.06090737250736128,0.848693661913147
498,0.060607576916958436,0.8481270865683275
295,0.06282942164587471,0.848039134354125
294,0.0712010218520759,0.8476582433766273
291,0.06252653562583647,0.8471908550572268
297,0.05916236717093198,0.8471235803384034
500,0.06053100976246078,0.8468230937435752
296,0.06200170464301137,0.8462995093075779
293,0.06679571084204795,0.8460792590984119
499,0.06125095940930292,0.8460197759959562
290,0.060431314523875956,0.8451563892432417
88,,
289,0.060591128511903,0.8449022841882576
287,0.06838137931604948,0.843461491802893
285,0.059838449232235434,0.8422852436580738
288,0.0641275524867678,0.8422612615324322
496,0.06247529767352946,0.8412462177527588
286,0.06232507601045412,0.8409951204075585
497,0.062010842910224566,0.8404037232790597
533,0.06352504790650099,0.8402665136155427
284,0.061707052962624374,0.8400513866224473
283,0.061568489955935876,0.8356268926159103
282,0.06104301308372831,0.8355607713593188
281,0.06151801846203511,0.8344682214106558
280,0.06440758323321681,0.8335681152794807
495,0.06124399580085778,0.8311815182320406
279,0.061654802933052234,0.8300834655869329
278,0.06484263991659887,0.8279498435318965
494,0.05982071274345773,0.8273731291247329
277,0.06169983094177477,0.8252758152939402
493,0.062480819100469244,0.8220642035968233
276,0.060559522840920796,0.8214119036833526
275,0.05905223309031762,0.796754806125362
274,0.0607007871491896,0.7768631255701969
273,0.05897302794098826,0.7108137035249408
272,0.05835352032845368,0.7038510378800548
270,0.06062414449061882,0.7023380443016527
492,0.06082141317666595,0.7008215608241433
269,0.05947269721830743,0.7007472470847638
271,0.058485588395043975,0.6988239507378889
267,0.058437262675409406,0.6983927706315036
263,0.05845448521929648,0.6980003969849965
264,0.062086998021836155,0.6979504903306397
265,0.0634688560216866,0.6974940508504198
532,0.059748262506240955,0.697460665757717
491,0.060768003741646946,0.6974271129691265
268,0.059117233887905185,0.6971440676142951
266,0.05873495537994278,0.6970302405515713
261,0.059497043104878536,0.6958703708835928
262,0.05931512165362501,0.69443509338059
260,0.060959921946900496,0.6942516511977177
259,0.0602593838270505,0.6926266937885516
258,0.06134005912903845,0.6920203565872263
490,0.06169302204228088,0.6918863046941063
253,0.06039794467350318,0.691378763175835
255,0.06439378208837859,0.6912460171702898
257,0.059116326399412646,0.6907888074161276
254,0.061840978260987924,0.6907613100683784
256,0.06033042738721629,0.6906653985609106
252,0.0668746028077923,0.6903997220194958
489,0.06536029007583447,0.6903914131905416
251,0.07073401945157505,0.690275020784901
248,0.06063742044729461,0.6892169597026098
247,0.06335113933089442,0.6880629300098144
250,0.05864429250633385,0.6879028221401654
249,0.06154875950057954,0.6872873576984109
488,0.06508660789218065,0.6870491705286641
246,0.0594016818954182,0.68676734634113
242,0.05876510292767161,0.6866128736589804
241,0.05977280659401663,0.6852564825530909
245,0.06037144774127322,0.6852109760209891
244,0.06362665518015172,0.6842833911513306
243,0.060419257956790186,0.6836558054942461
238,0.06208347331023401,0.6832464205955064
237,0.06169582705977221,0.6822879920905344
233,0.05939519458872807,0.6819704200114206
239,0.05978801077133049,0.6818306252640072
240,0.05795228272781231,0.6809554703910405
236,0.060506460424728674,0.6806352218116702
234,0.06381206933139154,0.6798818732505626
232,0.05933345565462454,0.6793450122124982
230,0.060837270515137445,0.6792887733055737
235,0.06023941489922488,0.678726167827886
229,0.06093566629323798,0.6785436304206314
231,0.06442893175791259,0.6777825532989423
225,0.059665599288137985,0.6772316070124164
486,0.06289118664964755,0.6769102232573795
227,0.05893418253848779,0.6761823505650102
226,0.06069513168080351,0.6761651470485746
531,0.06461422381894351,0.6761464391685986
224,0.06016353624185164,0.6751114929639724
228,0.0614183763954611,0.6750139141792012
222,0.06209618865477904,0.6746653996840293
487,0.06301947046188906,0.6739978321921556
223,0.05909691887264715,0.673668438643524
221,0.06199636408639702,0.6730523441941169
220,0.05867537590131106,0.6708529834809162
219,0.06051407778030865,0.6701494576834586
218,0.061311517666613025,0.669790328147849
217,0.059576863968196725,0.6683919031273403
485,0.05900947762141879,0.6680373141180282
216,0.060282344518710514,0.6676665815849565
214,0.06030358671455202,0.6676505973771582
212,0.059974118756629204,0.6672400395188997
215,0.05883973315111388,0.6662420252174059
213,0.05960807857227835,0.6658981512922738
211,0.06258519806040587,0.6656323582488886
210,0.0629927509257861,0.6656014958282044
204,0.06273975141144664,0.6649842309609673
209,0.06009152820073374,0.6646226167803855
206,0.06064670056907916,0.6639852743841527
207,0.05989870631097128,0.6634470087841092
484,0.06008750295922068,0.6632920175799838
205,0.06234607039585137,0.6623038838685272
208,0.06033095129750532,0.6622897112976878
202,0.06044797205115295,0.6612014486912896
200,0.06158623253034974,0.6608745039828978
483,0.05970777923633713,0.6607563170170139
203,0.0593599075183192,0.6605074910749015
199,0.05994796312821324,0.6600285682754345
201,0.061544387005205606,0.6598896423548267
198,0.058076096611395275,0.6583862682528783
195,0.06038115211765817,0.6575961307197159
197,0.05927151258190719,0.6573697981689446
193,0.05997810020597161,0.6561335746305729
196,0.05979721617188709,0.6560120673072227
194,0.0627409385306591,0.6550645362239923
482,0.05997071091002099,0.6549200191769519
530,0.060278701141790125,0.6542683517789862
191,0.06339696276329544,0.6538668717261429
192,0.05998263556026106,0.6537490904999378
481,0.0590380733973891,0.6531660442553068
480,0.06139652114243751,0.6527867155899693
189,0.05872296779579806,0.6526389644748485
190,0.05976104451219079,0.6493977092183549
186,0.060126363882066984,0.6481957975198864
188,0.059768275742575316,0.6476825884819748
479,0.06044916246637256,0.6475015867718071
187,0.06249685707028971,0.647210004451759
182,0.06102550926059727,0.646328996070694
478,0.061174764417448395,0.6463101091248459
181,0.05954773821353773,0.6456610006495241
184,0.061372162113196224,0.6453602099146483
180,0.06789338526884241,0.6453079200247208
179,0.06108756760729799,0.6452623910965017
477,0.0617523048625114,0.6452088012471843
183,0.060956051760936485,0.6449010885174992
185,0.06100272031048643,0.6447335292706032
178,0.05907949629939578,0.6435997229055008
175,0.0702837204924376,0.6435576704701539
177,0.06127163896084139,0.6433628837628228
176,0.061208792651947834,0.6428143594083878
174,0.060771767532487135,0.6419232068972744
170,0.059790059109465186,0.6413547404716419
173,0.06259236548021967,0.6412809897799595
168,0.05943856002808866,0.6396613036521267
172,0.06001373654419033,0.6391346576547592
169,0.0628203728028176,0.6389515227557389
171,0.05969244911708108,0.6383624624727471
167,0.06652203997014602,0.6371714108135913
164,0.0650285742354218,0.6364987947808823
476,0.06641316379722037,0.6364784084585516
166,0.05967794441037058,0.6364411121420466
165,0.06117321993519278,0.6362919216718868
162,0.0648108671891505,0.635417416355214
163,0.06255633258129678,0.6350205295941185
161,0.06241878624911281,0.6348637498202879
160,0.061091574322159524,0.6331165299508117
156,0.06001683330887631,0.6312932213063873
529,0.06338497993433717,0.6303832202760626
475,0.06413070882472292,0.6302816686897436
474,0.062125916480702585,0.6301537347672098
157,0.06164218777925426,0.6300844791657025
159,0.05935698793059097,0.6296322647631715
151,0.062022775698419186,0.6294716215472528
158,0.06278961862510475,0.6294528693709961
155,0.060058985674876594,0.6294493647228143
154,0.06169958619395225,0.6288687890803696
473,0.0654362622021222,0.6288190157352742
528,0.06454803526270497,0.6287663638679736
153,0.07124250276326531,0.6285797646952047
152,0.07070256906827188,0.6284777892208647
150,0.06084706615198472,0.6273408135551929
149,0.06051067208630563,0.6246343690832841
147,0.07094976600007644,0.6246341295181763
148,0.059682789777292876,0.6236418961452026
143,0.06029451621863885,0.6224888144107134
472,0.06482745879704624,0.6222683084026136
145,0.06034529284135078,0.6222543683192773
146,0.060882555665574364,0.6222365025064402
144,0.06051871373668013,0.6220199002635046
133,0.0595499917446295,0.6218310183718043
527,0.0614658554656425,0.621535425466891
137,0.060783011690100815,0.6213665827007769
469,0.061455089481456344,0.6210451258738122
470,0.062002183022873726,0.6209029105504533
141,0.06379267648247983,0.6208246018872712
136,0.058846614211073595,0.6207086514047873
139,0.08245788949677506,0.6203309208206451
138,0.0617005831232035,0.6203159131105321
140,0.06417192689244428,0.6202712819498979
142,0.06381402274758873,0.6202620975611632
471,0.06149063856966901,0.6199859008629411
134,0.059661366709050395,0.6194063501642657
135,0.06170679520458538,0.6188420100846922
131,0.061243532946046605,0.6185409035722066
132,0.06258218345201767,0.6184270146130297
467,0.06312796738910548,0.6168097920244775
468,0.0649854672433959,0.6163741920480262
128,0.06735956681763582,0.6163201068200419
130,0.060397373124180774,0.6159325836405537
129,0.06472653400194482,0.6159144575034352
127,0.06341156673573728,0.6157284564374481
126,0.06320873260416371,0.6155168225684532
466,0.0611654831480383,0.6152577081997276
122,0.06045823667231922,0.6142652510573288
125,0.06472404520097368,0.6141844867092986
124,0.06047444566720942,0.6123009867748056
121,0.06778295221679548,0.6121700000584979
120,0.061765010447450586,0.6116081152361853
123,0.06153040801177125,0.6115228846169174
465,0.0648947479815686,0.6109204797679173
117,0.06767768520239574,0.6107544650415404
119,0.060386126218207055,0.6106391060886138
118,0.06268196694507863,0.6096591519241094
115,0.05920375935521677,0.6081857436583471
114,0.06318649070426441,0.607237041736486
116,0.05965632633245024,0.6066036631603153
113,0.06886509076389624,0.6060887838979215
109,0.0628893629749669,0.6053802498490556
112,0.06112012983788212,0.6051946084221552
111,0.07170509233283244,0.6040565325751742
110,0.061452189065651565,0.6039164740285582
108,0.06322393675701554,0.6028021723189495
107,0.0640052667855586,0.6027516542536482
106,0.06675416738921905,0.6020148561077928
105,0.06673302750805032,0.6018601585809006
104,0.06111923919046382,0.6018382454395608
463,0.06970565861205638,0.6010156322802794
102,0.07696158056517871,0.6003790780074163
101,0.06955843048217952,0.5996078668596657
103,0.06519384941917028,0.5995133283387443
525,0.06695786382731973,0.5994865235533146
464,0.06748745799110158,0.5994110026106623
526,0.06627578274643607,0.5993975834395352
100,0.06586761380032859,0.5992285544623479
98,0.06282678773023945,0.599040876974823
97,0.06635983234143723,0.5982984454914431
462,0.06760012553639556,0.5982213714564062
91,0.06372651983467192,0.5979043499586005
96,0.06465664772289148,0.5977240850004311
93,0.06781032134369648,0.5966726545474771
94,0.06501080606328158,0.5953588288708416
99,0.06303997815934403,0.5949112022771323
95,0.0645350691819062,0.5948527427261371
92,0.06368724037126448,0.5947780202259917
89,0.06499403376962022,0.5940692635237863
90,0.06361489593255015,0.593547762546238
87,0.0643598878011322,0.5930379292071313
461,0.062349328644088785,0.592142299537853
86,0.06477299961928665,0.5920950220279946
83,0.06380066421638249,0.591029638058337
80,0.06296586943106626,0.5905300804787652
84,0.06566295925267923,0.5900787059913719
82,0.06488116635060359,0.5896580611104548
85,0.06430410507215244,0.5892127784669806
81,0.0645551594405614,0.5887047146690374
460,0.06444996288984839,0.5875698260953047
79,0.06358364887396638,0.5874891402223107
78,0.0642982465391756,0.5872066368748089
77,0.06310987227873151,0.5871712282744713
75,0.06269742809986431,0.5847206694370771
76,0.06603552956031694,0.5845888050218867
74,0.07005903571037762,0.5833047264319114
73,0.07601681031320866,0.5809012471144933
72,0.06230334249756717,0.5774046024906807
71,0.06668579294548274,0.576829576101593
69,0.06630779560362818,0.5748994285618397
70,0.06296854566576901,0.5744378506171457
68,0.06551852373657686,0.5713090391936967
459,0.06460162276162702,0.5683157630294979
66,0.06283405725936562,0.5681862194447348
65,0.06972872530544352,0.5671913771761435
64,0.06191497479347808,0.5670404228455254
67,0.06346720905265242,0.5670328958221929
63,0.06281651527176928,0.5655593406192491
458,0.06458696772180461,0.5650812056648832
62,0.06729712703238082,0.5646927336915064
61,0.06957284793300474,0.5644283653736412
59,0.0701003754543844,0.5643761812984024
58,0.0633922766264306,0.5643405704541143
60,0.06391032995932441,0.564026147399279
56,0.06158043756487806,0.5638631560711425
57,0.06166384585254074,0.5637759834416084
54,0.06638103456479713,0.5626898199893127
55,0.06199994072910897,0.5624499833156678
53,0.06575136494990783,0.5609126783239932
52,0.06195310748195281,0.559926156093251
51,0.06810974260508197,0.5577856465300843
49,0.0643773359116366,0.5571456589520505
44,0.06510829378760863,0.5568306191962034
46,0.06679671600461248,0.5567986677120854
43,0.0642299400585847,0.5567674370764449
42,0.06515912090327529,0.5564252558461253
45,0.06548079494089526,0.5560753223674243
457,0.06454823150157742,0.5558625425888534
47,0.06615804785975969,0.5556312848978778
41,0.06514598706629524,0.5555112987654708
524,0.06538241128486237,0.5552712982328953
48,0.06828447515411536,0.5552658917925185
