pid,lab,subject,date,depth,theta,phi,ml_ccf_tip,ap_ccf_tip,dv_ccf_tip,selectable
e8129a86-b5a9-4d2e-9e9c-09689c9bf0b3,cortexlab,KS023,12/6/2019,6824.924089,10.70290246,4.009231881,3206.935707,7586.750803,6931.193545,FALSE
6a22a5b4-79ec-4b3c-b023-1ec7b4a2b675,cortexlab,KS023,12/7/2019,4209.184912,15.81966562,133.4140594,5943.125115,4669.962563,5249.759854,FALSE
aab5be05-5c1c-4c08-9739-1274bc3bcf4f,cortexlab,KS023,12/7/2019,6188.253685,10.25608308,10.47898553,3931.031249,7915.054447,6264.376529,FALSE
26af22bb-b295-4a45-8ed3-1700604c0708,cortexlab,KS023,12/8/2019,4151.521675,15.82933284,126.0561997,5441.519423,5015.495547,5069.089631,FALSE
f44d2056-644c-4769-a189-7efe67b0269d,cortexlab,KS023,12/8/2019,5629.135409,11.34148109,10.61833172,4087.984938,8099.831758,5694.212693,FALSE
45e7731f-4a43-45d5-9029-c080150bc596,cortexlab,KS023,12/10/2019,4261.706606,16.00778043,37.58403358,5768.668286,4266.808613,5371.455766,FALSE
b749446c-18e3-4987-820a-50649ab0f826,cortexlab,KS023,12/10/2019,4054.062191,9.867575428,147.0040114,4107.693756,7678.347752,4444.088283,FALSE
10ef1dcd-093c-4839-8f38-90a25edefb49,cortexlab,KS042,11/23/2020,4426.386325,12.89279316,154.033821,5512.948042,9832.432554,4789.793884,FALSE
b98f6b89-3de4-4295-be1c-59e465de1e32,cortexlab,KS042,11/23/2020,4507.425375,4.875019757,46.82932723,1837.92557,6154.367343,5941.119503,TRUE
530f1670-9412-44ac-afdb-935d46bcaad3,cortexlab,KS042,11/24/2020,3875.245486,11.57556745,5.330746306,6450.75569,9072.243548,4121.426503,FALSE
97207d87-3fcd-4ebb-b0c7-087bdbf8a95c,cortexlab,KS042,11/24/2020,3895.242292,16.83138669,168.2216271,4979.143147,9455.232592,4153.374093,FALSE
0c42a3d2-beb7-4b7b-a9b5-1eea6c51e1f4,cortexlab,KS043,12/6/2020,3947.220763,15.25365568,150.1325105,5800.553075,5892.161259,4483.162305,FALSE
f0dfd1c1-d315-4cf8-9130-05d3be2ea0cb,cortexlab,KS043,12/6/2020,5672.563352,3.715092138,31.73497381,4462.398351,10768.33041,6760.642944,FALSE
1d547041-230a-4af3-ba6a-7287de2bdec3,cortexlab,KS043,12/7/2020,3449.148827,8.494555451,161.9714271,5634.477585,10832.68347,4536.311335,FALSE
aac3b928-e99a-4039-ace1-af45d0130d82,cortexlab,KS043,12/7/2020,5876.9054,10.58832543,-7.02E-13,1745.112379,7125,6501.838218,FALSE
50445b30-f4ef-4405-b014-1d792ddfed88,cortexlab,KS044,12/7/2020,4691.805653,16.42099889,169.4009674,5203.711316,10068.96016,5200.428928,FALSE
825ba9b8-ce03-49b7-b1a8-4d85ae2185af,cortexlab,KS044,12/7/2020,5107.858979,2.313318359,-122.0415029,3834.38214,9850.233809,6003.696276,FALSE
3017e4dc-2150-43ad-9b08-b95b48ba8dfa,cortexlab,KS044,12/9/2020,6879.137176,5.541502922,27.20751824,3134.20415,7403.72583,7271.987598,TRUE
70da415f-444d-4148-ade7-a1f58a16fcf8,cortexlab,KS044,12/9/2020,4108.128997,16.33231924,141.7705495,3982.485215,8114.876058,4517.352934,FALSE
437f43e1-9c8f-4be9-ac89-97885b0e03d0,cortexlab,KS045,12/6/2020,3825.823061,10.0242321,159.5274239,4848.87961,10932.91873,5042.418903,FALSE
aecd7612-b5c5-4ad2-9e76-e5b783387e47,cortexlab,KS045,12/6/2020,5865.505327,19.06379989,10.9831614,5019.295151,10914.99842,6693.814406,FALSE
63435e73-6a72-4007-b0da-03e6473e6870,cortexlab,KS046,12/2/2020,4112.189407,16.15752164,178.4688155,2643.927676,8930.577845,5724.759003,FALSE
8d661567-49f3-4547-997d-a345c0ffe2dd,cortexlab,KS046,12/2/2020,3674.827369,5.456046859,-9.303924595,1230.186208,6218.510324,5483.178311,FALSE
1a276285-8b0e-4cc9-9f0a-a3a002978724,cortexlab,KS046,12/3/2020,4453.951449,2.373909164,-39.09434699,2681.819066,4733.663466,5875.129047,FALSE
72274871-80e5-4fb9-be1a-bb04acebb1de,cortexlab,KS046,12/3/2020,2795.492762,18.59584649,-180,2641.456371,9025,4199.544361,FALSE
ad315779-2b39-46c4-8348-b166e796fa7c,cortexlab,KS046,12/4/2020,4327.411948,17.34817054,15.7585392,5433.160859,3475.43467,5555.559921,FALSE
df350b09-a420-42bb-9952-17862cbb9f1c,cortexlab,KS046,12/4/2020,4468.388346,10.290208,135.728758,5046.550238,3482.192725,5971.516917,FALSE
41ea689a-7e05-463b-915a-90e63b8c0572,cortexlab,KS046,12/5/2020,3932.353765,7.106874805,7.542619136,2667.696609,3938.861459,5677.141885,TRUE
cc9d666c-6fe5-418d-9b37-114428d25454,cortexlab,KS046,12/5/2020,4026.988465,10.65245968,135.1245903,4277.509265,8650.220089,4307.589409,FALSE
a8adabd7-7979-4fcf-99e7-d9bd9d27896f,cortexlab,KS051,5/12/2021,6145.439131,9.214806118,21.17165581,4032.317007,4405.423598,7141.131725,FALSE
082187a0-121f-47d5-962a-a9ad467e7124,cortexlab,KS051,5/13/2021,6513.549938,3.741649252,-47.29361227,4536.707142,5112.6499,7174.665948,FALSE
2122d807-13ab-494e-a1cc-e55cf24d3e9f,cortexlab,KS051,5/13/2021,4009.995825,13.707664,149.5086425,4943.828173,5907.160302,4620.780844,FALSE
1df6ebb3-9d16-4c0f-96cc-e1b1596d2006,cortexlab,KS052,5/13/2021,4991.213469,6.997484895,102.8263239,1659.986843,8067.885842,6529.036417,FALSE
2c401cbd-b95c-4ebe-8a83-92b55ab49542,cortexlab,KS052,5/13/2021,3392.504643,16.50865732,136.0717366,4119.292155,3043.792233,5652.654778,FALSE
8abf098f-d4f6-4957-9c0a-f53685db74cc,cortexlab,KS055,5/2/2021,4171.383888,18.34547848,148.1883319,4615.705499,8167.081315,4409.377254,FALSE
8b735d77-b77b-4243-8821-37802bf402fe,cortexlab,KS055,5/2/2021,3490.94607,7.55878839,44.90864969,1474.771562,9624.193023,5085.611191,FALSE
0a0184b3-9e1a-4c36-98f4-00ae3beb8f01,cortexlab,KS055,5/3/2021,4332.755666,4.539508274,13.02157694,1890.895704,9327.266592,5519.163791,FALSE
625a7bc9-00cf-44f6-a508-3ed89d23ba3a,cortexlab,KS055,5/3/2021,3946.170943,11.50730155,162.2109745,2374.593505,9390.509776,5616.850105,FALSE
bbe6ebc1-d32f-42dd-a89c-211226737deb,cortexlab,KS084,1/31/2022,3930.408093,8.921150594,156.5755631,3984.27581,7842.303509,4332.860718,FALSE
f639f4f3-ac14-4114-b712-f445463597e4,cortexlab,KS084,1/31/2022,6409.700201,7.840787733,7.53159948,5183.127201,7114.612384,6674.775762,FALSE
507b20cf-4ab0-4f55-9a81-88b02839d127,cortexlab,KS086,3/15/2022,5227.932751,0.519786517,1.208170994,3002.583461,4651,6652.717621,FALSE
f2a098e7-a67e-4125-92d8-36fc6b606c45,cortexlab,KS086,3/15/2022,4389.918192,15.4701826,160.2529477,4577.09321,7970.627886,4655.868808,FALSE
4279e354-a6b8-4eff-8245-7c8723b07834,cortexlab,KS086,3/16/2022,4955.668174,0.328212014,2.018741949,2996.629822,5026,6205.586865,FALSE
3282a590-8688-44fc-9811-cdf8b80d9a80,cortexlab,KS094,6/15/2022,3122.870096,15.29486367,24.83737316,1027.424581,7821.020261,4362.261378,FALSE
ff5fceaf-8247-42ab-a187-f7876441899d,cortexlab,KS094,6/15/2022,4095.268361,13.10443918,158.0625972,5111.276159,2496.88407,6113.621036,FALSE
100433fa-2c59-4432-8295-aa27657fe3fb,cortexlab,KS094,6/16/2022,3902.769604,8.395976761,30.3074991,1033.025382,8387.573141,5410.942015,FALSE
d591a59c-b49b-46ba-a914-df379ada9813,cortexlab,KS094,6/16/2022,3933.090809,13.78404011,152.9900686,5109.897158,2500.583655,5994.820493,FALSE
6b6af675-e1ef-43a6-b408-95cfc71fe2cc,cortexlab,KS094,6/17/2022,3412.947366,14.74631324,179.0906717,4143.621268,6988.786848,3875.532797,FALSE
b2ea68e2-c732-4d17-8166-1a8595fff225,cortexlab,KS094,6/17/2022,3747.521539,16.22347762,20.90458206,1021.918059,7823.582802,4773.292553,FALSE
49a86b2e-3db4-42f2-8da8-7ebb7e482c70,cortexlab,KS094,6/20/2022,3667.058944,9.545260972,58.7959093,2109.952616,4545.121253,5816.288197,FALSE
1c4e2ebd-59da-4527-9700-b4b2dad6dfb2,cortexlab,KS096,6/15/2022,4204.074885,9.358557924,-29.83277017,7331.960085,10609.91225,5523.118805,FALSE
3c283107-7012-48fc-a6c2-ed096b23974f,cortexlab,KS096,6/15/2022,5898.555722,7.546518653,179.4352705,5374.626223,8757.635265,6072.465735,FALSE
4ea45238-55b1-4d54-ba92-efa47feb9f57,cortexlab,KS096,6/16/2022,4283.092635,11.29737999,-12.48981092,2355.793444,11018.53911,5675.101794,FALSE
d4291925-ad00-47fe-baaf-3fdff0991e86,cortexlab,KS096,6/16/2022,3862.056726,10.82233168,-153.9189268,5726.31528,8456.190681,4068.366734,FALSE
ad714133-1e03-4d3a-8427-33fc483daf1a,cortexlab,KS096,6/17/2022,4141.378055,9.988972847,180,4368.357798,7525,4478.599548,FALSE
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,cortexlab,KS096,6/17/2022,4570.527468,9.465636262,-37.25167018,7051.697678,10720.01282,5733.297054,FALSE
be9a2119-a4d7-4e62-82a1-b1a6623ecc99,cortexlab,KS096,6/20/2022,6138.560431,5.936800824,-1.76E-12,2690.080047,8650,6630.636807,FALSE
f336f6a4-f693-4b88-b12c-c5cf0785b061,cortexlab,KS096,6/21/2022,6050.309556,5.722360797,-1.85E-12,2696.735238,8650,6545.159247,FALSE
44fc463b-405f-4048-9242-ac018b9f50f7,danlab,DY_008,3/3/2020,4050.258214,16.52219437,153.0619358,4251.861374,7371.814572,4483.021616,FALSE
818d2996-766a-4fd9-82b8-7e4cb080af0e,danlab,DY_008,3/4/2020,4372.489914,16.02887292,155.9222652,3577.292223,7017.565166,5202.499192,TRUE
febb430e-2d50-4f83-87a0-b5ffbb9a4943,danlab,DY_009,2/27/2020,4987.962951,12.560437,170.1057937,4336.24041,8066.725579,5343.586823,FALSE
1a166c4f-4c53-422e-8473-b3cff85e6750,danlab,DY_009,2/29/2020,3899.005923,11.16910144,171.0499119,5221.062317,8067.498536,4000.157814,TRUE
c16b8e98-100f-40ce-b417-b1524c7e1270,danlab,DY_009,3/2/2020,4286.254995,15.06614013,178.3383243,3163.674464,8982.307524,5388.92103,FALSE
b76f24ea-95b1-4a0e-95eb-9c39b1283c40,danlab,DY_009,3/3/2020,4357.641908,15.04106475,170.4955571,4015.333693,9036.73176,4908.34944,FALSE
07abb39b-063b-4ef8-b3ab-963c6a1b5cc5,danlab,DY_009,3/4/2020,4810.128148,11.94860848,170.420196,4959.268075,9028.245294,5055.910439,FALSE
b9b101cf-24d3-4c2a-8464-bc91b9f0c767,danlab,DY_009,3/5/2020,4799.916716,14.92830378,162.126161,3501.826781,10029.51139,5962.914435,FALSE
c6ba6f8e-c13e-410f-b7df-e193ba0d239d,danlab,DY_009,3/6/2020,3830.142537,11.00246079,169.27668,4018.222006,9886.012241,4584.74064,FALSE
9373cd09-a591-42be-9343-ed6f06b7056d,danlab,DY_009,3/7/2020,4103.998482,14.30701648,170.5677648,3450.459104,10891.20328,6276.714925,TRUE
63679ae2-6c87-495b-b888-a7273e545636,danlab,DY_009,3/9/2020,4383.859654,13.59265711,-179.9443884,4405.283456,11099,5636.072689,FALSE
c2363000-27a6-461e-940b-15f681496ed8,danlab,DY_010,1/21/2020,4043.759111,11.56244802,157.3364869,3947.929376,7087.306146,4586.698407,FALSE
b40d8c65-7ee8-4069-8b64-1a3f7907742f,danlab,DY_010,1/23/2020,3830.589849,12.23058393,172.3113891,4304.201548,8708.569541,4193.646767,FALSE
ccb501d1-a4fa-41c6-819e-54aaf74d439d,danlab,DY_010,1/24/2020,4179.218062,13.45756117,157.0360582,5253.799213,7188.022864,4389.467458,FALSE
eb99c2c8-e614-4240-931b-169bed23e9f5,danlab,DY_010,1/28/2020,3838.012112,7.150651223,168.1907775,3417.638831,7622.773402,4433.161139,FALSE
2aea57ac-d3d0-4a09-b6fa-0aa9d58d1e11,danlab,DY_010,1/29/2020,4239.138916,6.967198762,-180,4464.212218,7075,4582.836088,FALSE
26118c10-35dd-4ab1-9f0f-b9a89a1da070,danlab,DY_011,1/31/2020,3983.87422,20.83711508,158.9453731,4847.50478,5384.109248,4848.310715,FALSE
898f8971-31e9-4fdb-b66e-2ae6d3a33a5b,danlab,DY_011,2/1/2020,3743.79187,21.22066373,156.1555842,5586.150671,5360.739018,4414.937775,FALSE
b7612153-372f-415a-9770-7101fbbbdc59,danlab,DY_011,2/7/2020,3785.925889,19.18126466,161.8283483,4731.85811,6262.92732,4275.745886,FALSE
0e8d3cb3-2e4c-47a0-8bb4-65d2cc3161c6,danlab,DY_011,2/8/2020,3882.314095,23.49466825,164.5769373,5767.001352,6211.611837,4135.459295,FALSE
0925fb1b-cf83-4f55-bfb7-aa52f993a404,danlab,DY_013,3/6/2020,4820.479439,20.98832038,176.4489884,4473.272956,10406.93998,6100.657305,FALSE
9f78a787-c6d5-4e51-b4fb-1552e81eccd5,danlab,DY_013,3/7/2020,4380.081969,20.38906888,169.2384884,4699.153122,6459.935185,4855.663151,FALSE
5c278ffe-6452-4c36-b17f-2050c74e13b1,danlab,DY_013,3/12/2020,5905.203046,5.084112077,100.7023608,3397.181983,6589.204979,6631.970071,FALSE
c4f6665f-8be5-476b-a6e8-d81eeae9279d,danlab,DY_013,3/12/2020,3864.111642,18.53145599,175.8814522,4555.392967,7932.329444,4138.754782,FALSE
57acb640-4f64-4a89-bedf-69351a3aea75,danlab,DY_014,7/13/2020,4925.321875,18.96116634,30.67961818,4723.626626,3516.568615,6458.069085,FALSE
bebe7c8f-0f34-4c3a-8fbb-d2a5119d2961,danlab,DY_014,7/13/2020,3081.762169,20.88150346,156.249766,4136.688648,6720.140132,3654.350765,FALSE
4755877d-fd14-42b3-bc15-e1996d153015,danlab,DY_014,7/14/2020,5385.550025,15.02116854,32.99631224,4954.330693,4610.134416,6426.526518,FALSE
695476f6-4c14-4a2f-b658-948514629079,danlab,DY_014,7/14/2020,3871.847546,22.06690348,148.906915,3870.625783,6651.204487,4713.21845,FALSE
4f46198d-c54d-4627-9e4e-3c8fd4c3c070,danlab,DY_014,7/15/2020,5668.471583,13.17740837,29.15088497,4423.313843,4611.018434,6994.214295,FALSE
af775340-53d0-43cd-9cda-48e32b95adca,danlab,DY_014,7/15/2020,3576.421418,22.01770663,153.6999492,4252.812187,6062.27026,4365.586002,FALSE
b910cbe2-0c68-40b2-b9f1-268e7c28320a,danlab,DY_014,7/16/2020,5632.106057,13.23933675,45.09357578,4889.421631,5488.557561,6757.415367,FALSE
ecde7e20-f135-47dd-8f96-adac49e4942e,danlab,DY_014,7/16/2020,3562.546564,22.30157371,149.2124338,4236.395921,5466.989364,4646.065572,FALSE
091392a5-73f6-40f3-8552-fa917cf96deb,danlab,DY_014,7/17/2020,4894.993657,18.7882035,41.6469868,5046.92932,6922.669004,5159.166811,FALSE
d258bca2-bf18-4491-8d57-5322f705caec,danlab,DY_014,7/17/2020,3917.786217,22.54328502,149.4599879,4782.789895,4363.098903,5293.428817,FALSE
1ef94d02-d51a-491f-a313-1bb5238d6b8b,danlab,DY_014,7/18/2020,5949.886712,11.98900535,36.98158947,3587.700114,4493.48656,7045.104686,FALSE
b375a0ee-4c5a-4a53-9cea-d753f206e5c5,danlab,DY_014,7/18/2020,3072.941901,18.64998619,148.1722963,5309.925413,5893.234758,3611.581051,FALSE
954b1983-e603-4611-ba15-dc2db6f988ab,danlab,DY_014,7/19/2020,3647.157758,22.37453475,146.6838271,4960.157026,7112.549592,3897.582616,FALSE
d1af1003-247b-4f76-988f-d55cbb72aa80,danlab,DY_014,7/19/2020,6190.115334,9.305466659,59.26052269,4216.459594,4935.814047,7183.655231,FALSE
03c42ea1-1e04-4a3e-9b04-46d8568dcd02,danlab,DY_016,9/11/2020,4762.651864,13.87917113,68.04713571,7922.90534,11809.60529,6348.60028,TRUE
95fd67e6-cbff-4356-80c7-5a03b1bf6b8a,danlab,DY_016,9/11/2020,4330.450215,9.635401588,-179.9209519,3899.821131,7599,4794.359717,FALSE
ce99545f-c6a5-4d53-8b68-0ceb78bd942e,danlab,DY_016,9/12/2020,4986.002883,17.53009843,66.07172733,7415.873706,12097.74244,6354.447192,FALSE
dab512bd-a02d-4c1f-8dbc-9155a163efc0,danlab,DY_016,9/12/2020,4382.768469,9.221696087,180,4405.277888,7675,4701.124046,FALSE
cab81176-36cd-4c37-9353-841e85027d36,danlab,DY_016,9/13/2020,4901.539705,11.53277888,171.74561,3569.805581,10090.69099,6102.580001,FALSE
d06f4b61-42c1-4a8d-a2a5-c1cf8f7d0e47,danlab,DY_016,9/13/2020,5379.480903,8.550348619,99.13247499,3826.944465,10639.67446,6069.691169,FALSE
19c9caea-2df8-4097-92f8-0a2bad055948,danlab,DY_016,9/14/2020,5860.33738,2.264296997,140.9004875,2754.684668,5846.02323,7055.761679,FALSE
c2184312-2421-492b-bbee-e8c8e982e49e,danlab,DY_016,9/14/2020,4301.204376,9.237233586,179.8748158,5540.439047,9851.508526,5395.427038,FALSE
11f70c37-a546-439a-9fb7-da6b6ebfb0cb,danlab,DY_016,9/15/2020,4732.169725,11.03939703,71.06887226,8306.021573,12357.12093,6394.604472,FALSE
bdb2ec51-d948-4428-b2cc-2c6cd5bf5fe3,danlab,DY_016,9/15/2020,4663.009953,14.29924313,152.1173325,5792.995119,11238.60645,5618.545214,FALSE
f26a6ab1-7e37-4f8d-bb50-295c056e1062,danlab,DY_018,10/15/2020,4189.743538,5.263903081,143.9672657,3810.841387,7601.110934,4622.074111,FALSE
a6fe3779-2b77-4b66-a625-a6078720e412,danlab,DY_018,10/17/2020,4974.146979,4.491416808,155.6470004,3754.865218,8010.623133,5408.871752,FALSE
fb0de39b-c750-4adc-af18-12bf8a22ed41,danlab,DY_018,10/17/2020,4735.070192,9.282932784,19.15206509,2678.462713,9700.589206,5323.058818,FALSE
19e0bf1e-018e-40cb-9acd-af8f0f66bd4a,danlab,DY_018,10/20/2020,4464.113644,10.88923389,108.5682893,2543.542311,8224.420653,5358.733828,FALSE
ecd07b7e-6450-4e31-bef1-f195129eb3d3,danlab,DY_018,10/20/2020,4406.442324,10.52915558,-7.10E-13,6544.785053,9025,4707.246858,FALSE
63517fd4-ece1-49eb-9259-371dc30b1dd6,danlab,DY_020,9/29/2020,4471.570304,9.751444337,-174.2879816,3911.14043,7230.36778,4981.964116,FALSE
1ff5ce1f-5500-444b-ad5f-70f90dd22ac3,danlab,DY_020,9/30/2020,4623.629612,9.208712708,177.9775973,2964.464539,7326.112158,5589.040002,FALSE
6d24683c-da42-4610-baf0-7ceee7014394,danlab,DY_020,9/30/2020,4374.830014,14.92585685,-0.050847326,6923.180377,7049,4752.222987,FALSE
6aa08c75-8ee5-457d-9794-b89ee1c4453f,danlab,DY_020,10/1/2020,4115.317425,11.28760616,177.768244,4504.896633,8231.367789,4410.714928,FALSE
c250d4f4-7516-4cf1-a8bd-04873ca9e21c,danlab,DY_020,10/1/2020,4510.918658,17.19359401,24.56747218,4412.279486,9629.394219,5634.332099,FALSE
a3ebc7f4-813a-4f06-a33e-9825c878f9c2,danlab,DY_020,10/2/2020,6737.481674,18.82967365,8.703535738,4550.478935,9604.058699,6801.906685,FALSE
a4d9d9d5-6ea3-4234-aa28-e064e83626fa,danlab,DY_020,10/2/2020,4177.67257,6.439519717,179.8593984,3943.542767,8576.149788,4601.314786,FALSE
25a9182c-4795-4768-af47-98975d2d2a8a,danlab,DY_020,10/3/2020,5294.727728,19.56054915,15.55251037,4342.216933,10600.29611,6164.15948,FALSE
ba291bec-4492-4d7f-a6aa-483ebb64b3c3,danlab,DY_020,10/3/2020,3843.597725,14.21965758,178.0614846,5568.600931,8531.937486,3925.834236,FALSE
2400a2fa-0335-480b-ac8d-a478171f3a55,danlab,DY_020,10/4/2020,4264.616497,15.93257221,178.6342864,4545.329913,9452.9015,4750.793004,FALSE
cde137a5-7a93-4968-ab61-5aedbd9ce3fb,danlab,DY_020,10/4/2020,5921.212631,19.209961,13.44187179,4505.108705,10702.89042,6791.514667,FALSE
41dc1107-fbcb-4174-a262-19928c355018,danlab,DY_020,10/5/2020,5641.16462,4.823299967,47.89820107,4106.987874,6351.92878,6096.187836,FALSE
b939cc85-6028-404a-995d-28c8405a07db,danlab,DY_020,10/5/2020,3959.239218,11.58193841,164.2189055,4839.931679,9766.181263,4403.623516,FALSE
779fbed1-4b0e-4d7d-8882-6650690221a0,danlab,DY_020,10/6/2020,6632.010251,5.41753008,49.65296171,3619.622362,6452.210132,7152.385889,FALSE
bfda40f8-a7a7-47cd-a439-39fb5cd7873f,danlab,DY_020,10/6/2020,4583.998981,9.246146781,-162.8498626,4653.78951,10757.81175,5849.439882,FALSE
4f10fbb7-57be-427b-bb1d-a19bd31dc27b,hoferlab,SWC_042,7/13/2020,3815.967244,14.45054865,158.2491726,3109.456519,7602.877176,4720.242938,FALSE
b73ef9cf-462c-4de3-ae61-5907790ebd0e,hoferlab,SWC_042,7/17/2020,6226.310768,8.76987166,46.37015636,2819.984985,8987.116519,6578.517043,FALSE
df7d2ca7-068b-4df2-9782-8f6bb7d67f18,hoferlab,SWC_042,7/17/2020,3577.583119,17.10712142,160.5879826,3098.011883,7992.785075,4494.298179,FALSE
2a7caaa4-1710-49a1-ade4-db0a986ae6f5,hoferlab,SWC_043,9/15/2020,4017.870419,18.54277567,149.4275802,5233.241616,4154.574215,5234.288699,FALSE
bef552f5-efd8-4e98-8467-d54ac7c4ef41,hoferlab,SWC_043,9/16/2020,4971.493456,8.658417187,68.98442692,3381.598422,4348.642377,6489.835359,TRUE
c17772a9-21b5-49df-ab31-3017addea12e,hoferlab,SWC_043,9/16/2020,3691.713658,11.00736767,145.3396246,4054.788756,7775.871831,4098.79587,FALSE
3530526e-e690-4222-878f-0f9f401fa759,hoferlab,SWC_043,9/17/2020,6119.39829,6.255080609,87.72702256,2373.556768,8041.214585,7007.967558,FALSE
b1455ca8-3999-4eb8-9e1e-5c8d0d2e5719,hoferlab,SWC_043,9/17/2020,4164.283214,14.55830053,61.7894355,1155.185013,8822.417617,5455.577944,FALSE
48c02db0-107e-4413-ae6a-60793ec7cc14,hoferlab,SWC_043,9/18/2020,3598.865843,17.13929239,150.7072682,4424.956659,3043.907196,5664.044323,FALSE
55423355-281c-41f2-8ef7-5aa098ffbbed,hoferlab,SWC_043,9/18/2020,3919.813283,7.700272398,36.0216483,1700.205337,7308.876681,5009.466612,FALSE
316a733a-5358-4d1d-9f7f-179ba3c90adf,hoferlab,SWC_043,9/19/2020,4156.100947,13.92246404,166.0354201,3520.438972,7541.320493,4859.00393,FALSE
3fd2d2b3-9415-4b6e-b392-40427fb1c388,hoferlab,SWC_043,9/19/2020,5075.642639,10.26489653,77.71129476,3676.581505,4450.334543,6494.403934,FALSE
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,hoferlab,SWC_043,9/20/2020,5871.374808,6.680575151,77.5957776,2553.277886,8192.096031,6556.509036,FALSE
6638cfb3-3831-4fc2-9327-194b76cf22e1,hoferlab,SWC_043,9/21/2020,2936.59934,16.1273664,167.4660342,5521.269167,2152.02393,5071.034142,TRUE
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,hoferlab,SWC_043,9/21/2020,6134.289259,16.12012655,8.76549979,4641.69431,5084.551705,6768.099319,FALSE
6fc4d73c-2071-43ec-a756-c6c6d8322c8b,hoferlab,SWC_060,11/24/2020,3897.96497,19.23265099,179.9089344,4734.006603,7152.040796,4155.414893,FALSE
eb04cc7c-7c10-4e7f-8593-9c3b9b6986f5,hoferlab,SWC_060,11/24/2020,6081.412982,17.95249363,9.689347605,4427.275894,5915.483712,6410.323631,FALSE
b33e4298-a735-4781-8dea-d7203b4137fb,hoferlab,SWC_060,11/25/2020,6020.205822,16.06481024,12.92368721,5101.261677,5897.592285,6410.11253,FALSE
d151b391-e6e4-4daf-bd9c-191f4ad837b4,hoferlab,SWC_060,11/25/2020,3808.219845,18.33633236,172.8816723,5038.810686,7323.460389,3989.861969,FALSE
0f306cdc-878a-4ea0-9e91-b97736731637,hoferlab,SWC_060,11/26/2020,3827.163759,21.55769032,-172.9066057,5595.481739,7526.346941,3809.446273,FALSE
8386f396-0a69-48b5-98d4-18801066ea76,hoferlab,SWC_060,11/26/2020,6632.860529,18.45915582,14.65993087,4093.217522,5181.509736,7241.597266,FALSE
31d8dfb1-71fd-4c53-9229-7cd48bee07e4,hoferlab,SWC_061,11/23/2020,3883.324407,12.69984207,164.9802181,4099.557422,3421.24465,5763.319458,TRUE
68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,hoferlab,SWC_061,11/23/2020,5691.995034,12.63213387,-0.728238644,3305.315066,4534.179001,6529.216108,FALSE
02328ef5-47d4-4690-b020-04b6315aa2d6,hoferlab,SWC_061,11/26/2020,5728.843318,9.38027077,26.86900749,3217.080093,4871.998036,6777.239189,FALSE
06c6741e-9f2a-4114-8ca9-0dc5ccc951e6,hoferlab,SWC_061,11/26/2020,3995.200154,18.29882176,136.5167908,5035.151519,3288.194765,5743.170611,FALSE
8ee585ba-d055-4bb5-bc5f-2266a3d62bf4,hoferlab,SWC_061,11/30/2020,5992.321465,11.34576641,15.96001997,3666.575158,7649.148601,6075.218494,FALSE
367ea4c4-d1b7-47a6-9f18-5d0df9a3f4de,hoferlab,SWC_066,4/27/2022,3913.472937,7.270244476,-177.7795366,8494.876062,11105.81177,5257.009778,FALSE
9b3ad89a-177f-4242-9a96-2fd98721e47f,hoferlab,SWC_066,4/28/2022,5335.548417,13.52200939,18.5641849,1542.361217,8272.179112,5887.647942,FALSE
63a32e5c-f63a-450d-85cb-140947b67eaf,mainenlab,ZFM-01576,12/1/2020,3651.111026,11.06022807,-174.8347364,4347.587555,8061.940961,3958.295534,FALSE
dce4e63f-7ece-4dae-bd6e-5b116c2fbe37,mainenlab,ZFM-01576,12/1/2020,4537.037779,21.03356988,-29.25685501,6654.313671,11054.15413,5909.736298,FALSE
6eb8be8d-d089-43c6-b2e4-a6558ca16dcf,mainenlab,ZFM-01576,12/3/2020,3973.959575,14.76884619,179.1844926,5662.939253,5989.418431,4342.668458,FALSE
784c5282-2749-48ca-b211-100d0b24e29b,mainenlab,ZFM-01577,10/28/2020,5415.960766,7.842386595,2.057135732,3786.47667,10551.52719,6490.3062,FALSE
b78b3c42-eee5-47c6-9717-743b78c0b721,mainenlab,ZFM-01577,10/28/2020,4190.469423,16.02741834,164.9819512,3517.459972,8999.799814,4952.584546,FALSE
61ed1a53-2f33-4a83-82ba-ec7dfa65bf60,mainenlab,ZFM-01577,10/29/2020,4655.575486,6.323989075,21.13413834,1696.678645,8809.896356,5702.245954,FALSE
bbf6a51e-2999-4982-803f-8769db095dd2,mainenlab,ZFM-01577,10/30/2020,3847.052233,18.61370246,175.7301938,5749.516971,10541.42297,4795.821021,FALSE
e31b4e39-e350-47a9-aca4-72496d99ff2a,mainenlab,ZFM-01592,10/20/2020,4969.196806,15.88110248,171.1584386,4493.622869,7659.001922,5329.530591,FALSE
2d544e7f-c8af-46b5-aaa0-caf0ad4d63a1,mainenlab,ZFM-01592,10/21/2020,4301.520784,13.57544561,178.3238312,8209.244816,11704.53354,5381.343531,FALSE
